latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
30.32138,75.28905,331.53,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.86,2.56,D,0
30.32138,75.88532,331.87,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.92,6.64,D,0
30.3214,75.17979,336.66,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,305.54,8.32,D,0
30.32143,75.31676,343.92,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,305.7,12.47,D,0
30.32219,75.74516,333.21,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,300.62,2.07,D,0
30.32236,75.9828,337.69,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,305.23,9.17,D,0
30.32275,75.77871,338.78,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.88,3.0,D,0
30.32433,76.32928,339.92,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,302.93,7.58,D,0
30.32439,75.87997,336.7,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.89,6.64,D,0
30.32455,75.76398,334.12,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.01,4.26,D,0
30.3249,75.1792,338.52,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.99,8.06,D,0
30.32495,75.31616,347.1,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,305.13,12.47,D,0
30.32498,75.88473,331.19,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.54,6.64,D,0
30.32557,75.01978,336.14,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.93,9.38,D,0
30.32633,75.77811,338.17,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.93,3.0,D,0
30.32656,75.24779,334.15,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.83,3.88,D,0
30.32731,75.0059,346.11,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,300.63,41.92,D,0
30.32744,75.8455,335.94,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.02,3.1,D,0
30.3284,76.64282,330.8,0.49,0.4,2023-11-05,815,N,VIIRS,n,2,301.07,1.73,D,0
30.32878,75.5963,332.7,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,300.91,4.59,D,0
30.32939,75.62939,340.06,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.48,9.41,D,0
30.32981,75.86449,331.6,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,300.56,1.94,D,0
30.33068,75.22408,337.59,0.43,0.38,2023-11-05,815,N,VIIRS,l,2,308.48,34.62,D,0
30.33079,75.08691,335.99,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.78,3.87,D,0
30.33136,75.11868,331.82,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.69,5.3,D,0
30.33174,75.73396,339.04,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.53,3.15,D,0
30.33194,75.12313,334.87,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.93,5.3,D,0
30.33294,74.52643,341.08,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,303.41,7.23,D,0
30.33329,74.5247,343.93,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,302.86,5.74,D,0
30.33413,76.31757,339.91,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,309.71,11.45,D,0
30.33525,76.63651,333.0,0.49,0.4,2023-11-05,815,N,VIIRS,n,2,302.11,2.66,D,0
30.33574,75.91216,346.67,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.99,8.58,D,0
30.33589,75.26461,343.03,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.5,6.33,D,0
30.33626,74.01648,332.79,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,301.89,1.82,D,0
30.33631,75.43042,332.08,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,299.87,6.38,D,0
30.33637,77.32325,330.91,0.53,0.42,2023-11-05,815,N,VIIRS,n,2,301.58,2.98,D,0
30.33649,75.59973,336.46,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.76,4.02,D,0
30.33691,75.435,347.39,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.23,6.38,D,0
30.33764,75.83896,335.7,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.37,2.7,D,0
30.33954,74.34228,339.56,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.87,3.95,D,0
30.34033,74.50321,343.43,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.97,4.09,D,0
30.34066,75.80462,336.99,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,308.35,10.74,D,0
30.3412,75.22227,337.6,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.5,9.57,D,0
30.34123,75.83836,331.1,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,301.75,2.7,D,0
30.34137,76.10801,339.86,0.47,0.39,2023-11-05,815,N,VIIRS,n,2,307.94,27.07,D,0
30.34183,75.06227,334.21,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.51,3.4,D,0
30.34282,75.99906,334.93,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,305.3,3.47,D,0
30.34326,75.40714,346.64,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.87,5.66,D,0
30.34392,75.40579,338.51,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.89,4.01,D,0
30.34416,75.10735,341.7,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.15,4.96,D,0
30.34418,75.89127,333.84,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.04,2.88,D,0
30.34452,75.41035,330.95,0.44,0.38,2023-11-05,815,N,VIIRS,l,2,302.04,4.24,D,0
30.34545,75.78455,347.18,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,306.52,12.18,D,0
30.34577,75.31374,331.51,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.62,2.5,D,0
30.34605,76.177,344.2,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,309.46,22.32,D,0
30.34662,75.65028,334.62,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.48,4.15,D,0
30.34665,75.7651,331.27,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,302.26,2.3,D,0
30.34724,75.79871,333.04,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,303.26,6.79,D,0
30.34813,76.0722,333.51,0.47,0.39,2023-11-05,815,N,VIIRS,n,2,302.88,3.28,D,0
30.34883,76.01776,333.16,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.21,4.2,D,0
30.35053,75.23906,335.05,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.81,6.19,D,0
30.35082,75.74038,334.24,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,300.36,5.82,D,0
30.35176,76.07161,331.23,0.47,0.39,2023-11-05,815,N,VIIRS,l,2,303.53,2.43,D,0
30.35208,74.89798,343.85,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,305.35,19.25,D,0
30.35258,75.66833,336.0,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.35,2.44,D,0
30.35326,76.69144,334.37,0.5,0.41,2023-11-05,815,N,VIIRS,n,2,306.74,2.38,D,0
30.35405,75.21085,333.63,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.93,2.69,D,0
30.35435,75.65374,332.02,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,300.73,2.91,D,0
30.35438,75.91395,335.15,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,304.45,4.82,D,0
30.35443,75.40989,346.08,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.8,10.97,D,0
30.35467,74.61038,332.94,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,299.67,3.08,D,0
30.35608,74.87486,332.89,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.32,2.4,D,0
30.35638,74.59686,345.57,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,300.72,4.85,D,0
30.35737,75.70574,336.28,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.72,3.67,D,0
30.35738,75.73448,333.4,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.1,13.33,D,0
30.3592,75.80637,334.37,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.5,3.41,D,0
30.35949,76.71156,335.99,0.5,0.41,2023-11-05,815,N,VIIRS,n,2,304.21,5.82,D,0
30.35954,74.87424,334.07,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.17,2.4,D,0
30.35961,75.47926,337.56,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,300.5,3.11,D,0
30.36099,74.71088,338.4,0.42,0.37,2023-11-05,815,N,VIIRS,n,2,300.67,2.85,D,0
30.36149,74.55638,340.82,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,303.0,7.35,D,0
30.3615,75.40869,335.21,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.34,4.43,D,0
30.36258,74.9501,334.08,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,304.59,2.63,D,0
30.36275,75.33401,332.63,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,300.82,2.53,D,0
30.3628,74.79324,338.58,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,305.97,3.73,D,0
30.36495,75.59494,332.6,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.08,2.19,D,0
30.36559,75.02638,332.67,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.96,2.93,D,0
30.3658,75.91694,341.66,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,306.33,12.39,D,0
30.36588,74.86865,346.5,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,309.4,23.58,D,0
30.36684,76.46033,335.26,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,302.54,2.42,D,0
30.36723,76.22871,337.63,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,304.46,5.17,D,0
30.36724,74.59931,347.73,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,304.82,5.3,D,0
30.36843,74.79405,339.65,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.67,6.49,D,0
30.36863,75.15789,330.84,0.43,0.38,2023-11-05,815,N,VIIRS,l,2,301.4,4.28,D,0
30.36914,75.41206,336.09,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.82,32.19,D,0
30.3694,75.91634,330.64,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.79,2.34,D,0
30.3697,74.79202,331.7,0.42,0.38,2023-11-05,815,N,VIIRS,l,2,303.34,38.16,D,0
30.36978,75.36068,330.16,0.44,0.38,2023-11-05,815,N,VIIRS,l,2,301.7,6.25,D,0
30.37089,76.44673,340.28,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,302.92,3.78,D,0
30.3733,75.36008,339.68,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.61,6.25,D,0
30.37385,76.67241,338.95,0.49,0.41,2023-11-05,815,N,VIIRS,n,2,305.81,6.63,D,0
30.37407,75.7221,335.2,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.83,9.85,D,0
30.37507,75.34584,334.32,0.44,0.38,2023-11-05,815,N,VIIRS,l,2,305.55,27.37,D,0
30.37519,76.45117,338.04,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,312.73,30.55,D,0
30.37533,74.71278,330.08,0.42,0.37,2023-11-05,815,N,VIIRS,n,2,300.94,1.51,D,0
30.37539,75.84724,334.34,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,305.57,6.47,D,0
30.37889,76.45058,338.52,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,306.8,30.55,D,0
30.37912,75.15607,334.84,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304.74,8.42,D,0
30.37961,75.07843,345.36,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,305.42,20.67,D,0
30.3801,75.02839,338.79,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.71,3.69,D,0
30.38049,74.69855,333.72,0.42,0.37,2023-11-05,815,N,VIIRS,n,2,302.37,2.41,D,0
30.38222,74.93765,331.05,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,303.78,2.48,D,0
30.38241,74.45193,332.95,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.36,2.86,D,0
30.38264,75.9337,334.2,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.68,2.48,D,0
30.38265,75.96306,333.17,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,304.66,2.69,D,0
30.3832,75.49404,343.47,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,299.93,4.19,D,0
30.38435,75.14145,338.87,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.52,8.7,D,0
30.38493,75.14593,336.29,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.0,4.53,D,0
30.38552,75.15039,343.39,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.85,4.53,D,0
30.3856,76.16556,334.86,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,301.87,4.45,D,0
30.38749,76.06081,333.48,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.14,2.23,D,0
30.38848,75.79823,341.76,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.43,43.9,D,0
30.38899,76.3466,333.84,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,303.33,3.49,D,0
30.39033,75.78344,335.41,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,300.92,2.6,D,0
30.39054,75.02657,330.82,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.01,2.03,D,0
30.39079,75.16322,346.35,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304.52,13.98,D,0
30.39105,75.91277,330.34,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,300.29,3.09,D,0
30.39151,75.801,334.91,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,299.37,25.7,D,0
30.3916,75.85911,339.35,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.18,5.67,D,0
30.39208,75.79763,337.33,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,310.68,43.9,D,0
30.39264,75.25947,339.63,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.0,3.91,D,0
30.39268,75.78152,343.76,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.78,5.69,D,0
30.39361,74.6387,335.45,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.43,3.09,D,0
30.39392,75.78284,330.55,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,300.57,1.99,D,0
30.39466,75.91218,337.56,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.51,3.09,D,0
30.39469,76.20918,333.81,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,303.6,3.03,D,0
30.39538,75.11671,333.46,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.26,2.18,D,0
30.39611,76.46844,339.35,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,304.15,3.9,D,0
30.39633,75.77279,339.79,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.1,5.32,D,0
30.40137,75.2165,336.6,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.54,4.4,D,0
30.40235,74.75686,333.83,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,300.81,2.46,D,0
30.40256,75.97451,346.7,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,305.1,5.72,D,0
30.40316,75.97931,336.03,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.13,5.72,D,0
30.40395,75.04693,331.52,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.81,4.41,D,0
30.40402,75.80531,333.29,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,300.64,1.91,D,0
30.40438,75.98895,333.39,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,300.92,4.4,D,0
30.40447,75.4341,347.79,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.76,6.09,D,0
30.40454,75.05137,335.65,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,306.55,9.28,D,0
30.40519,75.04873,337.7,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,310.05,28.5,D,0
30.40584,74.97154,337.34,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.98,5.85,D,0
30.40618,75.97392,347.07,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,304.2,8.72,D,0
30.40622,75.39173,338.05,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.94,6.18,D,0
30.4074,75.40087,353.74,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,305.58,12.98,D,0
30.40788,76.44081,333.54,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,302.88,2.3,D,0
30.40798,75.37743,333.06,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.1,3.25,D,0
30.40805,76.3181,336.35,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,305.42,4.92,D,0
30.40859,75.49444,339.37,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,306.44,26.07,D,0
30.40909,75.64119,337.0,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.83,7.12,D,0
30.41078,75.71264,339.09,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.35,5.15,D,0
30.41115,76.16141,333.62,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,302.24,5.27,D,0
30.41161,75.01582,340.62,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.53,12.81,D,0
30.41167,74.26053,336.42,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,299.87,3.43,D,0
30.41172,76.31751,336.64,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,304.28,7.65,D,0
30.41206,75.12961,332.94,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.59,3.88,D,0
30.41238,76.20129,333.15,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,302.59,4.84,D,0
30.41322,75.67392,342.42,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,309.27,37.27,D,0
30.41386,74.76373,335.97,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.51,2.64,D,0
30.41388,75.59281,335.89,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,305.36,18.17,D,0
30.41508,75.57363,332.84,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.28,7.38,D,0
30.41521,75.13155,340.8,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.16,6.74,D,0
30.41534,75.18651,339.93,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.88,8.76,D,0
30.41542,76.19577,335.24,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,305.33,6.71,D,0
30.4156,75.66396,335.55,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.76,2.93,D,0
30.41563,74.80357,335.43,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.73,5.87,D,0
30.41603,76.23085,334.38,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,303.43,5.28,D,0
30.41619,75.3574,331.3,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.27,3.68,D,0
30.41677,74.04475,332.88,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,302.35,2.5,D,0
30.4168,75.05579,332.89,0.43,0.38,2023-11-05,815,N,VIIRS,l,2,303.07,7.02,D,0
30.41715,75.82249,335.02,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.67,3.93,D,0
30.41737,74.81667,331.44,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.92,1.95,D,0
30.41837,76.43399,332.86,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,303.56,3.2,D,0
30.41858,74.9332,338.88,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.84,4.21,D,0
30.41907,76.16512,337.14,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,302.82,4.75,D,0
30.41908,76.19518,313.54,0.47,0.4,2023-11-05,815,N,VIIRS,l,2,314.91,31.93,D,0
30.41916,74.9647,345.83,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,305.01,5.74,D,0
30.41969,76.2001,334.45,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,302.52,29.17,D,0
30.42083,74.81606,333.69,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.03,3.43,D,0
30.42147,75.00956,336.9,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.28,2.09,D,0
30.42153,76.30578,331.6,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,303.43,2.61,D,0
30.42193,75.83139,333.63,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.51,5.83,D,0
30.42205,74.93259,343.11,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,303.09,10.28,D,0
30.42257,75.80705,341.98,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.42,3.92,D,0
30.42325,75.35621,343.07,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,305.37,30.19,D,0
30.42335,75.46842,337.26,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,300.63,3.51,D,0
30.42364,75.87486,344.0,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.6,10.69,D,0
30.42367,76.60427,331.15,0.49,0.4,2023-11-05,815,N,VIIRS,l,2,305.17,2.78,D,0
30.42387,75.38872,337.0,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,304.09,10.66,D,0
30.42535,75.91853,334.21,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.11,2.64,D,0
30.42604,75.12718,343.96,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.03,5.4,D,0
30.42669,74.9679,340.77,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.23,6.35,D,0
30.42689,76.0215,335.43,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,304.18,3.6,D,0
30.42727,74.97232,332.79,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,301.34,6.35,D,0
30.4274,76.60368,330.63,0.49,0.4,2023-11-05,815,N,VIIRS,l,2,304.85,2.78,D,0
30.42803,75.42073,336.6,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.41,6.46,D,0
30.42806,75.44884,336.76,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,300.93,3.35,D,0
30.43031,75.83971,332.35,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.04,1.26,D,0
30.43154,75.8201,330.46,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.92,1.9,D,0
30.43244,74.90373,331.45,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.09,1.89,D,0
30.43364,74.96669,337.82,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.65,3.87,D,0
30.43442,75.35895,330.05,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,300.35,8.21,D,0
30.43501,75.36351,338.53,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.42,8.21,D,0
30.43562,74.71539,334.05,0.42,0.37,2023-11-05,815,N,VIIRS,n,2,301.99,2.46,D,0
30.4374,75.38174,330.21,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,300.04,3.1,D,0
30.43888,76.05913,337.45,0.47,0.39,2023-11-05,815,N,VIIRS,n,2,302.11,4.69,D,0
30.43929,75.85281,332.47,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.08,2.13,D,0
30.43974,74.44225,337.28,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,300.37,5.59,D,0
30.43974,75.94553,347.72,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.01,6.13,D,0
30.44047,75.46082,336.46,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.66,3.31,D,0
30.44057,74.93836,349.65,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,307.67,14.08,D,0
30.44116,76.10847,334.12,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,304.39,4.12,D,0
30.44127,74.32442,344.35,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,303.34,7.66,D,0
30.44179,75.66913,333.76,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,299.68,2.82,D,0
30.44204,75.36459,337.29,0.44,0.38,2023-11-05,815,N,VIIRS,l,2,308.29,16.27,D,0
30.44207,75.3623,339.62,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,307.78,13.17,D,0
30.44243,76.08834,341.36,0.47,0.39,2023-11-05,815,N,VIIRS,n,2,304.82,5.85,D,0
30.44476,75.63519,332.4,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,300.01,2.21,D,0
30.44485,74.42823,332.11,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.48,3.87,D,0
30.44499,75.35943,333.55,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.31,16.27,D,0
30.445,75.35715,331.71,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.2,13.17,D,0
30.44571,75.41773,335.79,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,305.94,6.67,D,0
30.44592,75.81771,336.78,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,300.65,4.8,D,0
30.44595,75.75968,335.56,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.55,3.32,D,0
30.44643,75.09164,332.99,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.6,2.67,D,0
30.44643,75.50687,341.48,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,300.71,4.59,D,0
30.44692,75.97383,333.07,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.87,3.46,D,0
30.44759,75.0732,339.9,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304.57,8.6,D,0
30.44822,75.52073,337.51,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,300.35,3.93,D,0
30.44898,75.41951,339.75,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,306.0,24.83,D,0
30.44924,75.41713,347.28,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,305.02,13.36,D,0
30.44934,75.11399,339.12,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.13,5.28,D,0
30.44969,74.84678,344.6,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,303.26,5.16,D,0
30.45028,74.85117,346.92,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,303.52,5.16,D,0
30.45114,75.97806,335.74,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.97,4.02,D,0
30.4516,74.96806,331.37,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,301.15,3.06,D,0
30.45161,75.24229,334.4,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.58,2.6,D,0
30.45172,74.45322,332.61,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.85,2.48,D,0
30.45267,75.33482,331.9,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,300.4,2.17,D,0
30.45276,74.6857,345.49,0.42,0.37,2023-11-05,815,N,VIIRS,n,2,303.92,6.6,D,0
30.45315,74.84617,345.31,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.84,8.24,D,0
30.45373,74.85056,347.38,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,303.1,8.24,D,0
30.45467,76.03672,340.19,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.54,6.99,D,0
30.45475,76.60984,331.72,0.49,0.4,2023-11-05,815,N,VIIRS,n,2,302.56,1.87,D,0
30.45535,75.47006,340.66,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.32,7.51,D,0
